,pv_net_cf
7727,-95.11054197461658
7728,3259.1606572980963
7729,-358.55391962633024
7730,2990.8539227757533
7731,1370.9089963684094
7732,637.1148117457443
7733,-543.40432727365
7734,838.4777681621637
7735,150.7123142477741
7736,190.10717878993046
7737,2462.611099954127
7738,-699.5068739313933
7739,11.77414821560069
7740,103.74530814940147
7741,4113.7392670856925
7742,-466.2715524666569
7743,2385.916206842801
7744,-146.696986108016
7745,-45.53411919966726
7746,571.8263836465676
7747,761.427730057753
7748,-626.374592248289
7749,64.91854685525055
7750,-658.0483723495213
7751,-441.01516733233694
7752,7590.038292059988
7753,-387.12258078562246
7754,1222.4031076393517
7755,-130.7681259831702
7756,308.3111474232104
7757,1558.6039981158942
7758,-81.18904750123687
7759,-48.45243367594446
7760,530.513662416819
7761,-179.78727796647212
7762,265.8613659998933
7763,120.28941712620212
7764,341.85253461105833
7765,4211.947265981309
7766,87.01237753108131
7767,272.8757009834473
7768,144.58184980147314
7769,169.08535471808443
7770,-428.718228414094
7771,-202.6884071873996
7772,-50.0959889722331
7773,2322.4257004126894
7774,-371.286299998328
7775,4562.424621532901
7776,-19.8605719052797
7777,1572.9128403987982
7778,407.97679664967643
7779,6544.434075956286
7780,1030.151092511433
7781,-303.64893326099485
7782,15489.629843320196
7783,359.2106527265741
7784,984.300798158315
7785,-784.2527113234019
7786,-932.9214571461827
7787,-223.12537276650568
7788,673.8842817999364
7789,3471.6559024516846
7790,756.0466527220499
7791,14.187481584593058
7792,107.48169698795857
7793,3123.3795724643487
7794,1197.941815175795
7795,8.409870106618484
7796,1059.2821799273381
7797,1076.845861538491
7798,-508.2980602742774
7799,1216.0022581208214
7800,9239.153057556276
7801,-353.2321329589155
7802,4355.596573122975
7803,892.4522183995651
7804,6116.811774061762
7805,642.2452643213155
7806,-896.9193280551046
7807,682.5568288167856
7808,1781.1500573191836
7809,12.60938540717666
7810,1368.4734452494604
7811,-256.7541869636224
7812,325.9650570901829
7813,1790.4918866846544
7814,-427.51814343286264
7815,-611.6474087184133
7816,1232.0568175518233
7817,323.32323747953876
7818,6.871142128433291
7819,-166.09304425888627
7820,616.3326734355527
7821,-377.17085353631313
7822,4794.528110743864
7823,273.73938494324466
7824,2399.281935940502
7825,10548.14871505521
7826,227.62210571447133
7827,98.03537615445725
7828,429.2475251135586
7829,-512.5393994613073
7830,-216.94701792281796
7831,-88.64133249948213
7832,2423.7738029092825
7833,830.1602280276497
7834,6241.204690272329
7835,2793.7183670732143
7836,827.4532673628224
7837,-387.32452970872464
7838,6090.769202651794
7839,592.0156048967941
7840,-718.2135378590476
7841,1154.0563395589309
7842,-688.5585770191766
7843,1603.905191693063
7844,2460.574523318574
7845,361.8905894316058
7846,955.5471501488355
7847,3563.6893688457167
7848,2244.2210936787287
7849,-449.05209973126534
7850,3433.890141340142
7851,873.3350352952295
7852,133.688243273407
7853,841.5661962365814
7854,1918.3376342863628
7855,-473.0534179313937
7856,7726.329878498548
7857,189.77357291650384
7858,86.19481175843083
7859,534.9926626459845
7860,5160.49886146252
7861,-692.0318158387527
7862,14.842834134343605
7863,-311.0016621860112
7864,1962.5490746067126
7865,4944.714839349117
7866,448.44876594938717
7867,7429.738992138883
7868,-568.9559461813429
7869,1411.6522396878322
7870,-21.53302228109453
7871,4943.423885220455
7872,1306.5444548430082
7873,871.5274062374149
7874,-159.4347212602562
7875,-317.8680099075056
7876,-309.10170216410734
7877,7240.245207202708
7878,1839.056600116813
7879,604.7383394532106
7880,-352.90381312429935
7881,1197.6431215768048
7882,-505.8807834507686
7883,2095.872708755235
7884,-591.6373376861739
7885,-193.82615158837876
7886,717.0241558874668
7887,-535.7001658730776
7888,-964.8050956622052
7889,473.25417378316604
7890,3117.007981769026
7891,-474.6573457161526
7892,12554.37875661759
7893,2423.220832905012
7894,-286.40062419066703
7895,-169.88637530628586
7896,-1025.0908363461645
7897,13280.53103361425
7898,823.5850946063904
7899,3858.4525068314842
7900,-502.79064237564364
7901,-526.2536792047845
7902,1286.7757564175135
7903,743.2940921544136
7904,3320.42975675826
7905,358.0263773256524
7906,3594.6609252113794
7907,374.7906102047158
7908,99.83657285033166
7909,1205.8622611718606
7910,1950.1754913989137
7911,-486.01887326763926
7912,2012.7925066179048
7913,1666.6364460458199
7914,-299.9929309561082
7915,230.78979498845143
7916,-193.55529660653826
7917,-766.5831408553912
7918,-648.7087341057
7919,1454.4556772355159
7920,-784.7948376422228
7921,974.497888308369
7922,982.982603532068
7923,7398.551034151558
7924,3474.954310941798
7925,-144.37366791311268
7926,1302.626982778796
7927,-266.67760131819904
7928,3853.6204900081834
7929,1089.0590584153888
7930,96.40886107498619
7931,2892.7716331796364
7932,-41.312968967634845
7933,-663.5978524609525
7934,2085.6392394697486
7935,-638.8137755417673
7936,156.35709012669918
7937,2440.4324308868336
7938,428.00584022860653
7939,-790.1801770770817
7940,178.9502691764185
7941,-793.3179428615714
7942,1657.8847787964887
7943,1305.1538267630574
7944,326.28671188560975
7945,-644.3314916678931
7946,2587.216197204014
7947,4553.481935366663
7948,-115.0462759345304
7949,1447.7361495526136
7950,1890.1366991364841
7951,587.9438032115372
7952,446.0372800617429
7953,11410.00841468533
7954,-127.14428122241264
7955,2273.241850253852
7956,1479.815552808144
7957,1402.041025017653
7958,611.7885541309024
7959,3211.102483261776
7960,-331.83979092657955
7961,3151.122742000317
7962,279.0778196857715
7963,754.7438413142324
7964,3668.0005624607757
7965,176.77576269050462
7966,-661.0969449212749
7967,249.1473438066131
7968,6699.7648416932025
7969,-642.869763127683
7970,-815.1830831134471
7971,18135.63605362497
7972,-916.8834016276915
7973,-1030.8341930401425
7974,207.7050767629214
7975,1210.8109689258692
7976,4381.260645670019
7977,271.24671341192845
7978,6979.375358269719
7979,249.25710638620717
7980,2061.6521614770545
7981,288.5004381982075
7982,177.45334574881315
7983,1213.6553491326763
7984,576.789377444388
7985,3217.56885770932
7986,78.895015587704
7987,-134.86142092206
7988,4957.585975012738
7989,2066.978699377161
7990,7211.731170888192
7991,1103.0293428210962
7992,-712.1051984924303
7993,70.31476896747677
7994,-189.3925487011299
7995,5040.989552794825
7996,-356.73333961467955
7997,7685.758803873831
7998,322.28254552799234
7999,7383.6326431827265
8000,112.63831703989877
8001,4975.760116646232
8002,-142.05564393916188
8003,-463.1489151066482
8004,3091.1934654742713
8005,3955.069713928692
8006,-845.0475728051027
8007,-642.7213049391283
8008,-856.004277538112
8009,1405.0200128467977
8010,2293.7735326550755
8011,778.0990339650531
8012,1144.5280584231828
8013,-319.79021569530045
8014,1138.1410419928688
8015,113.73903736357033
8016,49.8027298516522
8017,-301.1096241667594
8018,1292.890369032148
8019,442.4408682564865
8020,-666.39490605593
8021,-343.4385762975234
8022,-904.0887528090026
8023,4980.296128400039
8024,221.73987992330376
8025,5017.331363223375
8026,741.5435403386382
8027,630.0010325398233
8028,1258.7232458586482
8029,215.1680713155332
8030,1297.1762622558558
8031,477.3003930431589
8032,1683.574262898421
8033,612.3049802648889
8034,-577.8246503232056
8035,4413.307628599031
8036,163.35037523602062
8037,7924.853454278513
8038,426.8478483948048
8039,742.8539362899045
8040,-373.7650446779537
8041,2345.003812666664
8042,-44.69588829784044
8043,5715.12677420965
8044,-600.7387497471664
8045,-392.56549638592475
8046,242.12763634359555
8047,5528.958436812145
8048,3058.2286318811575
8049,1629.2267749997754
8050,2613.7775901804607
8051,-707.128766702184
8052,3044.25147046684
8053,1869.1558303452216
8054,-569.9288878514208
8055,256.7779477633834
8056,295.6974745753039
8057,7665.0023832275165
8058,-0.46576506419455654
8059,363.3736729963664
8060,6457.143400653462
8061,-328.2437954239049
8062,6927.426249079918
8063,14158.554049725233
8064,1763.1295402505475
8065,-67.45728867418586
8066,935.4548701464189
8067,11541.14501904236
8068,4929.506527715545
8069,616.9527457306361
8070,-560.2923960569369
8071,366.01510127817915
8072,68.16931083385714
8073,1322.2410649250614
8074,3419.664726824817
8075,11328.626200880371
8076,-133.89433961219146
8077,-731.991000908607
8078,1160.2148977112965
8079,-660.8476316110545
8080,9042.833838931954
8081,705.4202125726538
8082,712.4875067427812
8083,-805.1603925817045
8084,12.10103702595012
8085,1162.6463933521518
8086,978.2206729888035
8087,-26.140630510655797
8088,3333.7585195661127
8089,1165.462224285246
8090,1081.095295794526
8091,329.3940847867742
8092,11089.023772939821
8093,6473.4216062907235
8094,2572.3566855238764
8095,2158.090890238461
8096,-510.92161528823715
8097,257.93390993292985
8098,-435.42097090499624
8099,-530.4134246896242
8100,-288.44725631985136
8101,1142.865087025234
8102,-58.286426350331624
8103,-484.9976169729215
8104,-210.02979500397169
8105,1389.5200496467467
8106,351.1849788596652
8107,2218.191582605766
8108,1948.8030276852953
8109,-421.0356589992026
8110,1703.964127418923
8111,5342.230220117377
8112,-230.57430514982053
8113,2928.7097805753756
8114,-27.940261941499216
8115,5103.774976965653
8116,402.97639403056564
8117,822.0784312326659
8118,1069.517215427104
8119,1284.7434237773018
8120,1931.4383444647672
8121,645.7956440144856
8122,1664.330878066458
8123,-544.1708930199355
8124,-503.9444476231072
8125,1016.933220537031
8126,-273.24789034932263
8127,196.84753721801485
8128,47.82529914819827
8129,3092.402718474311
8130,-276.5154330887751
8131,-65.78046803418056
8132,368.0439914295665
8133,799.3202068755039
8134,-302.8940196345994
8135,2366.9356057479054
8136,1349.645633655404
8137,1147.69282456158
8138,-719.9405416350971
8139,-67.47239359309776
8140,-118.91244270703231
8141,-705.7641655900911
8142,758.2457837425236
8143,7815.57011258689
8144,216.04717899179036
8145,443.4740339530149
8146,642.9184290898331
8147,-387.34294027869794
8148,6381.212494117644
8149,-662.2163581632842
8150,-426.4574222267196
8151,1274.373148211972
8152,13566.544497083185
8153,2526.0977857075554
8154,4857.032581730834
8155,-522.8195625172405
8156,-672.7622684284436
8157,1114.6984353220082
8158,-172.97818757194864
8159,5774.046774736262
8160,2530.3750733472566
8161,-444.754331635733
8162,712.2030048031827
8163,-672.6949441077184
8164,752.5318357228513
8165,-645.7336935010214
8166,-356.318458165516
8167,466.0986979824363
8168,-412.8385118413354
8169,213.46146054463293
8170,763.6125096884484
8171,1219.5738975264421
8172,520.5830172444876
8173,1467.334857363562
8174,-871.1039905887776
8175,-482.290517328212
8176,-175.60535069930887
8177,104.14902782274567
8178,475.97209151091135
8179,-275.084005888305
8180,3245.358197227432
8181,7622.369703673099
8182,4700.609386594665
8183,2502.650539367038
8184,13750.668945774074
8185,-368.85241503450965
8186,-399.26235928759905
8187,1461.3989165021103
8188,3175.328935214061
8189,917.6656622173051
8190,1473.3842637422363
8191,-12.09774584803074
8192,-243.84239396066477
8193,26.045327418904037
8194,-90.11887288227115
8195,278.63396760373837
8196,-243.14137934258963
8197,197.48221058935206
8198,-683.079492028222
8199,2785.608781115804
8200,2206.8257507637572
8201,655.0573896998233
8202,-243.84140215294622
8203,-175.30493036869564
8204,17045.656217129635
8205,-54.79645916901552
8206,2267.2788675467164
8207,3799.6221098043734
8208,-891.6925937243951
8209,4413.307628599031
8210,7572.720780497567
8211,-874.8605900995452
8212,-434.5704567306763
8213,762.5398399136823
8214,-653.9688529045925
8215,541.6095037599716
8216,-680.0222909050339
8217,1392.7286183174494
8218,2881.1702770490942
8219,1646.3227342076957
8220,-276.0491351397189
8221,516.7452027584027
8222,-563.6655833313398
8223,109.48971556558092
8224,-72.86884934960005
8225,372.01342427702355
8226,13368.16051351001
8227,-440.8457488349475
8228,-39.15347804244908
8229,5834.462856315466
8230,-24.611881287876884
8231,1103.2789693384652
8232,873.2865436548915
8233,402.78991665027456
8234,424.47416046713283
8235,3714.9010326987195
8236,2277.008816016424
8237,95.37842635638083
8238,58.09680448146372
8239,2205.666762969613
8240,1072.328242460213
8241,4693.996919814537
8242,817.393175415624
8243,1073.815734228409
8244,-419.842182391085
8245,6768.949996759551
8246,1079.7746348972048
8247,132.9234304372702
8248,-603.4167264394066
8249,61.48610920364024
8250,-616.0725177435163
8251,302.85244450660883
8252,-44.27107640595267
8253,-765.1727915326178
8254,77.10533778074443
8255,835.3042918922325
8256,7617.671423577518
8257,436.13563930299154
8258,-358.4156882635767
8259,-660.4985179925593
8260,-133.83046953204956
8261,1515.7910994862818
8262,3407.004990401988
8263,-917.6378321232391
8264,-461.7223911927959
8265,2033.598276052783
8266,482.7959276671885
8267,3100.558608918297
8268,2176.5373802725053
8269,461.0464814600598
8270,-229.28591781442043
8271,-155.55624628793385
8272,133.9868174029882
8273,4041.8542721493877
8274,1347.8252022552847
8275,356.9571362102987
8276,-629.2694926183298
8277,838.3593200995027
8278,-729.5294156035943
8279,949.7525222495799
8280,-619.9349682776707
8281,-361.23371225586686
8282,-457.7435101021729
8283,2503.5381368810604
8284,1647.9572970000327
8285,-299.360622349747
8286,-200.7018324702077
8287,-644.121973854894
8288,1002.7798064781836
8289,83.7139404751249
8290,-420.93434865319756
8291,6633.96996115795
8292,-376.53557037098176
8293,-843.835876559682
8294,4962.9900195406535
8295,2469.40957242853
8296,417.99263165266075
8297,-144.0316086112308
8298,-237.37064339300417
8299,763.0888242401511
8300,201.06768290500924
8301,1436.1812363502108
8302,-26.981477112500386
8303,-792.2118541284043
8304,-415.4788496600307
8305,524.7628741358631
8306,2156.262658952825
8307,-363.5029647545453
8308,557.0594452189347
8309,1916.5343117520542
8310,2054.7844673044524
8311,370.03434148327415
8312,-114.90219288975942
8313,-708.3207728440599
8314,916.8919383332801
8315,2072.955813609725
8316,263.7118710574888
8317,8012.392936948163
8318,-816.1835818931111
8319,-141.63101834784186
8320,1709.7192673237905
8321,2268.372172164186
8322,-694.9235831009591
8323,-532.2043981736613
8324,-715.7776174001397
8325,-672.6375993556688
8326,541.8310493326371
8327,8039.692251808722
8328,65.79683108853294
8329,19982.216140514574
8330,24.961046431568207
8331,465.9027315294818
8332,4430.384752193131
8333,466.80534555925124
8334,12073.920612354283
8335,-413.273089918367
8336,-140.62669258571384
8337,120.0222652182319
8338,1625.909043215473
8339,2822.3552173607063
8340,716.3451959805025
8341,380.87888090355045
8342,4159.856667998718
8343,444.43376042558
8344,-363.9210301111797
8345,-572.5287624129722
8346,6017.416808059142
8347,-202.47911209539933
8348,1421.9855829010733
8349,1692.4463948054427
8350,3772.112442623458
8351,-572.3258693064917
8352,1075.2902592935525
8353,43.67796658054493
8354,-420.23514997351356
8355,-89.78258688365918
8356,3205.4320891678735
8357,-692.5063019547288
8358,649.4980632917964
8359,220.86708457045722
8360,-592.325655502374
8361,-754.608768683257
8362,-87.15198501601299
8363,-722.8307303642902
8364,1996.9858829824536
8365,-652.4585536351781
8366,-503.98635104154664
8367,951.0958432067574
8368,755.0817448301283
8369,106.38954131829223
8370,8647.676648672596
8371,2067.354477544285
8372,313.6601775895925
8373,-127.58427234166822
8374,132.96759984940542
8375,4153.030631776264
8376,494.2283547520654
8377,3628.7182860768344
8378,2029.7121407694617
8379,-93.61304348660667
8380,2646.7207892023507
8381,2033.1883713093237
8382,-588.0191737215436
8383,61.215134323613256
8384,2698.5851601620334
8385,-250.44940540497072
8386,-465.24029980116575
8387,1657.5804655851248
8388,60.94453577747538
8389,4609.52196495695
8390,-342.89817984732423
8391,-719.3905536545597
8392,-610.7776070902491
8393,1756.3986677107991
8394,495.8587855035666
8395,-753.9303908577945
8396,1891.6109657359252
8397,159.0446965757547
8398,-931.0870309129343
8399,3585.333705974539
8400,977.8207064176723
8401,-706.324292342386
8402,1940.9706735445043
8403,-91.57487013617896
8404,-408.32529064633826
8405,12.775276253852667
8406,1196.620579662023
8407,689.5216687809741
8408,3010.9079414670887
8409,581.666374010383
8410,3677.4582476153228
8411,698.953261752188
8412,440.8011873685208
8413,-53.7072089192439
8414,3722.851803885158
8415,1225.630391246637
8416,915.2820737578395
8417,2149.1954776335197
8418,1410.5765720914326
8419,-237.48554416869575
8420,-830.3865684754815
8421,372.16918805601347
8422,11227.009199223085
8423,5908.352729672992
8424,-454.032046365327
8425,166.8333111610209
8426,-394.56487478029055
8427,390.8853576974145
8428,-842.8563425068658
8429,739.1715199916814
8430,-344.99634138260456
8431,5080.847148844916
8432,191.15660540685292
8433,2562.2606175197125
8434,-684.7955582865709
8435,941.6876388117216
8436,2531.920641933516
8437,6668.501013186142
8438,420.6180930847079
8439,-501.8475295083911
8440,-843.9684097616
8441,4289.638128075744
8442,-107.5476193578989
8443,-201.27923972520455
8444,728.7402548211275
8445,757.9658249977836
8446,91.70000432938997
8447,-439.8811405582858
8448,145.64811315987407
8449,859.9517237382553
8450,2373.1729522849687
8451,1336.484586737056
8452,-951.8024671956863
8453,551.6204459822529
8454,3820.6616773821734
8455,32.99383201462092
8456,-19.998373178037127
8457,1310.1304840625448
8458,156.0833136828404
8459,2714.2006910829705
8460,283.7640872647067
8461,17612.51383816375
8462,-231.933584255641
8463,-98.91165558110163
8464,-659.2052658694173
8465,847.3590681475796
8466,1958.1216359381217
8467,175.64083248511616
8468,-385.6148526684731
8469,-748.1560435505779
8470,2716.903460068417
8471,5614.145296009177
8472,2117.8121376492645
8473,632.1562293148784
8474,2193.786214603483
8475,3273.2811115672766
8476,1359.487008564939
8477,-499.14399911918116
8478,48.637300794644375
8479,4441.578894001784
8480,4527.169608158514
8481,79.40242252862447
8482,-12.822361916547209
8483,-238.48780262576486
8484,-1027.0814876611712
8485,2696.017766896456
8486,5452.133373762768
8487,-459.6171245657438
8488,14065.657205361238
8489,7262.799713514189
8490,3469.4968082884534
8491,3553.0245577395517
8492,4445.697460606723
8493,-94.49942931595973
8494,-565.9682978414186
8495,3036.327699776878
8496,288.5914278479024
8497,1483.773887808739
8498,47.545508886650055
8499,-76.7964317295382
8500,952.2186297789448
8501,120.7969827505749
8502,-180.08842263479147
8503,9840.488623517402
8504,1294.7574412828199
8505,-187.85006587472498
8506,-281.37388336427375
8507,622.575629357456
8508,-254.67872580881777
8509,3222.9877229416797
8510,-200.2457199154113
8511,1061.5490119210804
8512,-362.0739677285229
8513,3435.9832739523627
8514,210.01685676897694
8515,-239.92941675115804
8516,-808.2664466685426
8517,8648.007919670545
8518,-765.5138386865115
8519,11863.94291919225
8520,1375.0966656301887
8521,3886.658708111866
8522,1034.0792153732798
8523,393.40687464268484
8524,679.9750494025565
8525,1689.4287960162426
8526,49.8027298516522
8527,-113.71618887991161
8528,401.1628151181938
8529,-276.7324364082596
8530,1646.932294454468
8531,-275.4150324154671
8532,2089.046734739638
8533,-485.64699207934416
8534,623.4855735998545
8535,-162.22594538146922
8536,12.152787572461818
8537,2061.258804654479
8538,588.8622341588673
8539,-752.7490865886251
8540,2526.104010281627
8541,463.9321160314969
8542,4330.857019259875
8543,131.46078392267646
8544,425.34109509886923
8545,1633.6578179997205
8546,507.9041903332943
8547,4413.361229180937
8548,-722.4215940750378
8549,-345.97429349824444
8550,652.2240292710421
8551,576.1966659260717
8552,-418.8819197184533
8553,-154.6724553675441
8554,2288.584558371692
8555,591.1523026867229
8556,2147.0130091039973
8557,-220.68596340737872
8558,-873.9447747146467
8559,2003.3358765609498
8560,4042.9877797279723
8561,1505.7563797878217
8562,-320.6343835045619
8563,5537.285218673822
8564,581.2977892737395
8565,-826.0108191797567
8566,486.647857187701
8567,973.3557152716523
8568,267.45171942343103
8569,6567.7106122577015
8570,3413.3868929422424
8571,90.66699177598298
8572,-376.59297961082444
8573,212.9946011039512
8574,1079.6864437941517
8575,843.3411201740864
8576,1887.6001663203522
8577,328.5640732314556
8578,-724.4408287115245
8579,-531.7759380382278
8580,10223.71932429474
8581,839.1231969797398
8582,-147.7826861497178
8583,9.25398350476695
8584,3410.0765334441844
8585,1125.1468947493793
8586,10494.482409430344
8587,7134.369920837172
8588,3885.1257876523823
8589,-494.44198680731466
8590,-344.4750754698923
8591,6227.284349548785
8592,1672.0865762217143
8593,3699.6029638142904
8594,88.5002775666868
8595,680.7730055108723
8596,-178.4145143595507
8597,1165.7590340374036
8598,189.19774619111195
8599,453.38763417891914
8600,170.89376374435403
8601,423.3397438191638
8602,1263.3439834598069
8603,2584.6486012761043
8604,-545.4897141787156
8605,-671.3485224085937
8606,-272.92463627354067
8607,-667.770112169206
8608,-513.9840049526123
8609,-526.2798707388707
8610,736.4866320900246
8611,2419.4803843564146
8612,1116.5725684527997
8613,-178.90180120984098
8614,-838.3239902935292
8615,6812.327578105893
8616,1156.2038581810104
8617,1850.5378614131814
8618,-410.29110081654363
8619,574.1092573188868
8620,1583.611198096073
8621,611.3412718550101
8622,6559.863841004571
8623,3341.8017675864867
8624,-525.1275943107057
8625,-588.0425434517327
8626,357.17654837153
8627,89.16538158657113
8628,3550.941616939095
8629,-281.57770020881895
8630,1454.8258147317792
8631,3877.4733731949896
8632,-507.6929335312486
8633,1851.041981255596
8634,513.6701339576209
8635,720.2268370227071
8636,-541.9066622804986
8637,370.73296879148575
8638,-214.18454294540436
8639,37.1248789126945
8640,641.9118594461144
8641,418.94224188348835
8642,287.20530967078014
8643,-98.81525857489561
8644,317.937391537508
8645,214.38719995572217
8646,-869.0184624835846
8647,386.8912317588952
8648,-688.6876603462158
8649,-144.43992631310675
8650,6469.609174281721
8651,4283.423334387721
8652,737.3861845472062
8653,337.92484152466227
8654,2153.619158672715
8655,1759.6714784770777
8656,2191.9124037564598
8657,4534.993360354707
8658,-958.0177879759003
8659,105.06427981649244
8660,2077.187552891965
8661,-136.81419641340932
8662,-216.79161277460628
8663,13752.285400607954
8664,1291.2078741027335
8665,1161.3351697254157
8666,988.9437804552383
8667,580.8884625720991
8668,4273.41974024762
8669,5675.966198825992
8670,784.8582875958659
8671,2765.7069615834644
8672,9759.775563973413
8673,7975.800667843436
8674,-248.81489406939835
8675,1199.833183226003
8676,1089.571280380717
8677,6834.651526467308
8678,2399.4867071620893
8679,-55.46877836563789
8680,-133.6725923785831
8681,609.8311810975649
8682,-323.31270224385395
8683,-346.1300442671437
8684,1281.5347269406652
8685,-747.3953820565287
8686,-309.51366105578086
8687,-58.6885121873521
8688,-503.86888400762996
8689,-293.39513475991447
8690,7798.49890124744
8691,-566.1365025723205
8692,2229.322661371847
8693,1592.131945503953
8694,2023.4850619073457
8695,183.39059111955424
8696,5674.934447218433
8697,1460.1410599362832
8698,2489.1267331892227
8699,780.2714259692293
8700,67.15703377366913
8701,310.85280009803677
8702,1662.9303641254664
8703,726.354718484237
8704,6011.123355065316
8705,2731.713748542229
8706,381.1924921315981
8707,236.102367149558
8708,-458.5933080939765
8709,-28.051781128673895
8710,-564.648559149266
8711,-724.481809857039
8712,5283.204781661267
8713,895.3661122060438
8714,7265.911624413697
8715,4745.778911291678
8716,-897.0926215900269
8717,-1063.1328641096482
8718,5042.042228623339
8719,798.7409332344953
8720,2960.3372463161004
8721,1369.3339522158406
8722,1317.9470113570621
8723,1144.3727215949348
8724,-281.3758965018655
8725,167.274259419222
8726,-462.6879491166401
8727,976.533912078294
8728,695.9173639622861
8729,323.2343031583122
8730,-110.95738674380522
8731,3231.005300408284
8732,2341.67255599898
8733,-202.8778555008907
8734,-44.805359917267594
8735,-550.7625207097711
8736,245.0768425838587
8737,-371.8830543799099
8738,-371.4641075417898
8739,1506.8950417682236
8740,-328.2019739549258
8741,851.0950626624947
8742,106.98866349569641
8743,764.5290017195705
8744,2468.4492084814233
8745,565.3708675463332
8746,1252.581406931497
8747,836.801574523382
8748,534.1860745993018
8749,5241.086264874695
8750,-674.5781751889181
8751,1574.4049967973592
8752,-643.1925717065237
8753,-265.57126922772693
8754,342.2157675170466
8755,146.31890790130558
8756,4482.7855608180635
8757,969.5729310306756
8758,-144.90051154261403
8759,4351.575637165524
8760,-628.6549682413976
8761,1275.1641626981686
8762,5984.618921680088
8763,-432.0876039729943
8764,3580.6231701161137
8765,624.1235537916692
8766,251.54216887599495
8767,449.7177390824046
8768,7019.42211840999
8769,3655.9852360039345
8770,131.4246282111783
8771,-169.68574280073284
8772,-631.1498099087111
8773,2336.170313812363
8774,922.0786954986702
8775,-416.93805971191944
8776,1052.5493174163153
8777,1937.4985438068802
8778,884.3873999988818
8779,-339.21310425583977
8780,179.76788878912123
8781,626.8271529017098
8782,-516.1479197120445
8783,711.2778578708217
8784,374.07856620223095
8785,2538.141670866663
8786,750.6415974422572
8787,1336.5980544863178
8788,711.2963963649602
8789,-521.6275313714852
8790,-549.0474661930106
8791,-24.34284844942539
8792,2182.876051159319
8793,539.4199341012076
8794,-461.41721850368253
8795,384.19624542566885
8796,824.133598327992
8797,-636.7786000138162
8798,731.1253933146409
8799,2219.2717697910525
8800,-705.8154567082979
8801,320.967360708014
8802,19.997914301913795
8803,-297.9401044550324
8804,-555.8750787798502
8805,5089.585136859791
8806,10614.874672064252
8807,-342.6383190414534
8808,-79.6928543180781
8809,9721.614373148395
8810,4480.791845741894
8811,73.55878187899282
8812,6482.998464586419
8813,1060.6317769783125
8814,1712.9251154532553
8815,6022.336534388882
8816,6114.472632583874
8817,4717.071330940649
8818,1363.5033547826808
8819,700.3145666187229
8820,762.6340965060889
8821,9724.07232566177
8822,627.45030530644
8823,1067.53477293335
8824,55.40070198844171
8825,4021.603790422714
8826,-98.70947935390006
8827,-370.30231531336733
8828,1814.284329824031
8829,2936.3256151543665
8830,8355.134155000242
8831,363.3736729963664
8832,-7.340275751283457
8833,-599.9842235914277
8834,231.801955794839
8835,1568.950297071758
8836,4097.034129189457
8837,212.14967477457077
8838,474.99231638426534
8839,5575.630446490282
8840,-600.6344765599804
8841,197.16418457016516
8842,112.43800176794741
8843,3130.8929073167315
8844,-787.5420968198489
8845,1412.5306412520642
8846,17371.476638289743
8847,1588.1783695712684
8848,-517.4014440550338
8849,5176.261867081797
8850,1847.6887726231366
8851,-26.67140647757924
8852,-325.60247616884357
8853,-15.33065052782598
8854,21.183532256824776
8855,-404.11475037822584
8856,139.2034767373804
8857,-201.80634502412607
8858,40.47636955796736
8859,604.0805927047405
8860,802.8715753937173
8861,-122.76933501099734
8862,1458.444369414557
8863,519.5219730450721
8864,-166.57656620484477
8865,149.6493945439836
8866,9815.05794343095
8867,5079.249997355083
8868,-216.84573642201036
8869,1563.2663375144766
8870,-351.8352789975395
8871,2002.0711610152657
8872,5682.975738446923
8873,1994.1300860879712
8874,3506.95185099465
8875,262.0780681499615
8876,-4.880719273506827
8877,-722.6427751820271
8878,-55.574346517950744
8879,-874.9728548229147
8880,-862.1102121573647
8881,221.50892683131696
8882,1093.3131189625628
8883,143.71488664478466
8884,-484.95076271181466
8885,6289.683633194265
8886,7727.435587771695
8887,-340.5001481183856
8888,358.86309431515303
8889,-752.7860275508915
8890,-463.36885423257297
8891,406.1243913487375
8892,7372.883299689891
8893,564.1750684722787
8894,695.8516435948177
8895,1240.4222451735166
8896,2427.9120319464228
8897,371.21223036913443
8898,7302.187631317407
8899,1533.5656095614386
8900,1341.6062468448129
8901,-106.37164410477112
8902,-71.04543805983462
8903,1134.4077951175016
8904,170.4656921815806
8905,465.93425295976897
8906,1249.4938032588734
8907,1722.500058330676
8908,12809.085381461698
8909,3081.3837473607173
8910,-590.7627558651036
8911,643.6928357005652
8912,3417.122382291669
8913,-428.1481408261892
8914,-281.4599124675994
8915,-361.3168932506854
8916,-367.6148001101137
8917,114.7667005476286
8918,-409.8772976504207
8919,2127.9449480660323
8920,-678.7426434017077
8921,-490.26735107075456
8922,-189.50462413652906
8923,1339.8395074858972
8924,-1027.4146035185252
8925,10417.035103730246
8926,-565.6355215755848
8927,8057.834257914972
8928,148.64661290219942
8929,5356.439338315167
8930,10218.675434059523
8931,110.88786179170285
8932,-960.8728055818503
8933,1191.0046118863816
8934,1138.6131207178166
8935,-362.26644841545686
8936,125.73213231280226
8937,1221.5107378168134
8938,470.1836400234041
8939,8012.392936948163
8940,925.8383850886614
8941,485.60834621870515
8942,875.3855171505377
8943,-81.60773578149042
8944,-168.21667772078666
8945,-19.81424017519987
8946,7809.027816074411
